sku,competitor,competitor_price
PO-135G-B2-1500-40-4,Competitor3,163.46
PO-135G-B2-1500-40-2,Competitor3,194.71
PO-135G-A1-150-40-4,Competitor3,93.77
PO-135G-A1-150-40-2,Competitor3,116.68
PO-135G-A2-150-40-4,Competitor3,52.7
PO-135G-A2-150-40-2,Competitor3,75.61
PO-135G-A3-150-40-4,Competitor3,32.1
PO-135G-A3-150-40-2,Competitor3,55
PO-135G-A4-150-40-4,Competitor3,32.18
PO-135G-A4-150-40-2,Competitor3,55.09
PO-135G-B1-150-40-4,Competitor3,102.41
PO-135G-B1-150-40-2,Competitor3,143.6
PO-135G-B2-150-40-4,Competitor3,63.11
PO-135G-B2-150-40-2,Competitor3,86.02
PO-135G-A1-16000-40-5,Competitor3,1867.03
PO-135G-A1-16000-40-3,Competitor3,2046.71
PO-135G-A1-16000-40-2,Competitor3,2242.71
PO-135G-A2-16000-40-5,Competitor3,975.65
PO-135G-A2-16000-40-3,Competitor3,1070.69
PO-135G-A2-16000-40-2,Competitor3,1174.37
PO-135G-A3-16000-40-5,Competitor3,520.79
PO-135G-A3-16000-40-3,Competitor3,571.03
PO-135G-A3-16000-40-2,Competitor3,625.91
PO-135G-A4-16000-40-5,Competitor3,270.28
PO-135G-A4-16000-40-3,Competitor3,301.48
PO-135G-A4-16000-40-2,Competitor3,329.96
PO-135G-B1-16000-40-6,Competitor3,2331.91
PO-135G-B1-16000-40-4,Competitor3,2662.31
PO-135G-B2-16000-40-5,Competitor3,1268.65
PO-135G-B2-16000-40-3,Competitor3,1387.05
PO-135G-B2-16000-40-2,Competitor3,1516.33
PO-135G-A1-17000-40-5,Competitor3,1979.18
PO-135G-A1-17000-40-3,Competitor3,2170.27
PO-135G-A1-17000-40-2,Competitor3,2378.85
PO-135G-A2-17000-40-5,Competitor3,1034.03
PO-135G-A2-17000-40-3,Competitor3,1135.01
PO-135G-A2-17000-40-2,Competitor3,1245.34
PO-135G-A3-17000-40-5,Competitor3,551.71
PO-135G-A3-17000-40-3,Competitor3,605.09
PO-135G-A3-17000-40-2,Competitor3,663.57
PO-135G-A4-17000-40-5,Competitor3,287.08
PO-135G-A4-17000-40-3,Competitor3,320.23
PO-135G-A4-17000-40-2,Competitor3,350.49
PO-135G-B1-17000-40-6,Competitor3,2472.84
PO-135G-B1-17000-40-4,Competitor3,2815.73
PO-135G-B2-17000-40-5,Competitor3,1344.85
PO-135G-B2-17000-40-3,Competitor3,1470.82
PO-135G-B2-17000-40-2,Competitor3,1608.18
PO-135G-A1-18000-40-5,Competitor3,2091.33
PO-135G-A1-18000-40-3,Competitor3,2293.83
PO-135G-A1-18000-40-2,Competitor3,2514.86
PO-135G-A2-18000-40-5,Competitor3,1092.41
PO-135G-A2-18000-40-3,Competitor3,1199.5
PO-135G-A2-18000-40-2,Competitor3,1316.14
PO-135G-A3-18000-40-5,Competitor3,582.61
PO-135G-A3-18000-40-3,Competitor3,639.32
PO-135G-A3-18000-40-2,Competitor3,701.05
PO-135G-A4-18000-40-5,Competitor3,303.89
PO-135G-A4-18000-40-3,Competitor3,338.99
PO-135G-A4-18000-40-2,Competitor3,371.03
PO-135G-B1-18000-40-6,Competitor3,2613.77
PO-135G-B1-18000-40-4,Competitor3,2968.19
PO-135G-B2-18000-40-5,Competitor3,1421.06
PO-135G-B2-18000-40-3,Competitor3,1554.62
PO-135G-B2-18000-40-2,Competitor3,1700.24
PO-135G-A1-19000-40-5,Competitor3,2203.47
PO-135G-A1-19000-40-3,Competitor3,2417.41
PO-135G-A1-19000-40-2,Competitor3,2650.92
PO-135G-A2-19000-40-5,Competitor3,1150.76
PO-135G-A2-19000-40-3,Competitor3,1263.81
PO-135G-A2-19000-40-2,Competitor3,1387.12
PO-135G-A3-19000-40-5,Competitor3,613.52
PO-135G-A3-19000-40-3,Competitor3,673.37
PO-135G-A3-19000-40-2,Competitor3,738.54
PO-135G-A4-19000-40-5,Competitor3,320.69
PO-135G-A4-19000-40-3,Competitor3,357.74
PO-135G-A4-19000-40-2,Competitor3,391.56
PO-135G-B1-19000-40-6,Competitor3,2754.69
PO-135G-B1-19000-40-4,Competitor3,3119.87
PO-135G-B2-19000-40-5,Competitor3,1497.28
PO-135G-B2-19000-40-3,Competitor3,1638.26
PO-135G-B2-19000-40-2,Competitor3,1792.16
PO-135G-A1-20000-40-5,Competitor3,2315.6
PO-135G-A1-20000-40-3,Competitor3,2541
PO-135G-A1-20000-40-2,Competitor3,2787
PO-135G-A2-20000-40-5,Competitor3,1209.15
PO-135G-A2-20000-40-3,Competitor3,1328.14
PO-135G-A2-20000-40-2,Competitor3,1458.14
PO-135G-A3-20000-40-5,Competitor3,644.46
PO-135G-A3-20000-40-3,Competitor3,707.45
PO-135G-A3-20000-40-2,Competitor3,776.05
PO-135G-A4-20000-40-5,Competitor3,344.92
PO-135G-A4-20000-40-3,Competitor3,383.92
PO-135G-A4-20000-40-2,Competitor3,419.52
PO-135G-B1-20000-40-6,Competitor3,2895.63
PO-135G-B1-20000-40-4,Competitor3,3268.63
PO-135G-B2-20000-40-5,Competitor3,1573.5
PO-135G-B2-20000-40-3,Competitor3,1722.1
PO-135G-B2-20000-40-2,Competitor3,1884.1
PO-135G-A0-2000-40-4,Competitor3,884.34
PO-135G-A1-2000-40-4,Competitor3,296.99
PO-135G-A1-2000-40-2,Competitor3,349.73
PO-135G-A2-2000-40-4,Competitor3,158.42
PO-135G-A2-2000-40-2,Competitor3,187.34
PO-135G-A3-2000-40-4,Competitor3,88.01
PO-135G-A3-2000-40-2,Competitor3,110.91
PO-135G-A4-2000-40-4,Competitor3,58.77
PO-135G-A4-2000-40-2,Competitor3,81.67
PO-135G-B1-2000-40-4,Competitor3,358.88
PO-135G-B1-2000-40-2,Competitor3,456.12
PO-135G-B2-2000-40-4,Competitor3,201.56
PO-135G-B2-2000-40-2,Competitor3,236.74
PO-135G-A0-200-40-4,Competitor3,289.75
PO-135G-A1-200-40-4,Competitor3,97.26
PO-135G-A1-200-40-2,Competitor3,120.16
PO-135G-A2-200-40-4,Competitor3,54.49
PO-135G-A2-200-40-2,Competitor3,77.39
PO-135G-A3-200-40-4,Competitor3,33
PO-135G-A3-200-40-2,Competitor3,55.9
PO-135G-A4-200-40-4,Competitor3,33.11
PO-135G-A4-200-40-2,Competitor3,56.01
PO-135G-B1-200-40-4,Competitor3,107.32
PO-135G-B1-200-40-2,Competitor3,162.24
PO-135G-B2-200-40-4,Competitor3,65.66
PO-135G-B2-200-40-2,Competitor3,88.56
PO-135G-A0-2500-40-4,Competitor3,1353.56
PO-135G-A1-2500-40-4,Competitor3,353.07
PO-135G-A1-2500-40-2,Competitor3,417.77
PO-135G-A2-2500-40-4,Competitor3,187.6
PO-135G-A2-2500-40-2,Competitor3,222.8
PO-135G-A3-2500-40-4,Competitor3,103.46
PO-135G-A3-2500-40-2,Competitor3,126.36
PO-135G-A4-2500-40-4,Competitor3,70.49
PO-135G-A4-2500-40-2,Competitor3,93.39
PO-135G-B1-2500-40-4,Competitor3,429.34
PO-135G-B1-2500-40-2,Competitor3,540.42
PO-135G-B2-2500-40-4,Competitor3,239.68
PO-135G-B2-2500-40-2,Competitor3,282.73
PO-135G-A0-250-40-4,Competitor3,322.52
PO-135G-A1-250-40-4,Competitor3,76.99
PO-135G-A1-250-40-2,Competitor3,99.89
PO-135G-A2-250-40-4,Competitor3,45.78
PO-135G-A2-250-40-2,Competitor3,68.69
PO-135G-A3-250-40-4,Competitor3,33.9
PO-135G-A3-250-40-2,Competitor3,56.8
PO-135G-A4-250-40-4,Competitor3,34.39
PO-135G-A4-250-40-2,Competitor3,57.29
PO-135G-B1-250-40-4,Competitor3,112.25
PO-135G-B1-250-40-2,Competitor3,167.42
PO-135G-B2-250-40-4,Competitor3,68.19
PO-135G-B2-250-40-2,Competitor3,91.09
PO-135G-A0-25-40-4,Competitor3,255.42
PO-135G-A1-25-40-4,Competitor3,85.06
PO-135G-A1-25-40-2,Competitor3,107.96
PO-135G-A2-25-40-4,Competitor3,37.14
PO-135G-A2-25-40-2,Competitor3,60.04
PO-135G-A3-25-40-4,Competitor3,29.81
PO-135G-A3-25-40-2,Competitor3,52.71
PO-135G-A4-25-40-4,Competitor3,29.19
PO-135G-A4-25-40-2,Competitor3,52.09
PO-135G-B1-25-40-4,Competitor3,90.1
PO-135G-B1-25-40-2,Competitor3,143.1
PO-135G-B2-25-40-4,Competitor3,56.76
PO-135G-B2-25-40-2,Competitor3,79.66
PO-135G-A0-3000-40-4,Competitor3,1380.61
PO-135G-A1-3000-40-4,Competitor3,409.14
PO-135G-A1-3000-40-2,Competitor3,485.79
PO-135G-A2-3000-40-4,Competitor3,216.79
PO-135G-A2-3000-40-2,Competitor3,258.28
PO-135G-A3-3000-40-4,Competitor3,118.92
PO-135G-A3-3000-40-2,Competitor3,141.81
PO-135G-A4-3000-40-4,Competitor3,76.05
PO-135G-A4-3000-40-2,Competitor3,98.94
PO-135G-B1-3000-40-4,Competitor3,499.81
PO-135G-B1-3000-40-2,Competitor3,621.1
PO-135G-B2-3000-40-4,Competitor3,277.8
PO-135G-B2-3000-40-2,Competitor3,328.71
PO-135G-A0-300-40-4,Competitor3,346.97
PO-135G-A1-300-40-4,Competitor3,114.84
PO-135G-A1-300-40-2,Competitor3,140.76
PO-135G-A2-300-40-4,Competitor3,63.76
PO-135G-A2-300-40-2,Competitor3,86.66
PO-135G-A3-300-40-4,Competitor3,38
PO-135G-A3-300-40-2,Competitor3,60.9
PO-135G-A4-300-40-4,Competitor3,35.21
PO-135G-A4-300-40-2,Competitor3,58.1
PO-135G-B1-300-40-4,Competitor3,127.8
PO-135G-B1-300-40-2,Competitor3,185.08
PO-135G-B2-300-40-4,Competitor3,77.09
PO-135G-B2-300-40-2,Competitor3,99.99
PO-135G-A0-3500-40-4,Competitor3,1617.3
PO-135G-A1-3500-40-4,Competitor3,465.21
PO-135G-A1-3500-40-2,Competitor3,553.83
PO-135G-A2-3500-40-4,Competitor3,245.97
PO-135G-A2-3500-40-2,Competitor3,293.75
PO-135G-A3-3500-40-4,Competitor3,134.37
PO-135G-A3-3500-40-2,Competitor3,160.45
PO-135G-A4-3500-40-4,Competitor3,81.62
PO-135G-A4-3500-40-2,Competitor3,104.51
PO-135G-B1-3500-40-4,Competitor3,570.27
PO-135G-B1-3500-40-2,Competitor3,699.84
PO-135G-B2-3500-40-4,Competitor3,315.89
PO-135G-B2-3500-40-2,Competitor3,374.69
PO-135G-A1-350-40-4,Competitor3,118.32
PO-135G-A1-350-40-2,Competitor3,144.96
PO-135G-A2-350-40-4,Competitor3,65.55
PO-135G-A2-350-40-2,Competitor3,88.45
PO-135G-A3-350-40-4,Competitor3,38.91
PO-135G-A3-350-40-2,Competitor3,61.82
PO-135G-A4-350-40-4,Competitor3,36
PO-135G-A4-350-40-2,Competitor3,58.91
PO-135G-B1-350-40-4,Competitor3,132.71
PO-135G-B1-350-40-2,Competitor3,185.43
PO-135G-B2-350-40-4,Competitor3,79.63
PO-135G-B2-350-40-2,Competitor3,102.54
PO-135G-A0-4000-40-4,Competitor3,1623.02
PO-135G-A1-4000-40-4,Competitor3,521.28
PO-135G-A1-4000-40-2,Competitor3,621.88
PO-135G-A2-4000-40-4,Competitor3,275.17
PO-135G-A2-4000-40-2,Competitor3,329.24
PO-135G-A3-4000-40-4,Competitor3,149.84
PO-135G-A3-4000-40-2,Competitor3,179.19
PO-135G-A4-4000-40-4,Competitor3,87.19
PO-135G-A4-4000-40-2,Competitor3,110.11
PO-135G-B1-4000-40-4,Competitor3,640.74
PO-135G-B1-4000-40-2,Competitor3,775.18
PO-135G-B2-4000-40-4,Competitor3,354.01
PO-135G-B2-4000-40-2,Competitor3,420.69
PO-135G-A0-400-40-4,Competitor3,352.7
PO-135G-A1-400-40-4,Competitor3,121.8
PO-135G-A1-400-40-2,Competitor3,149.18
PO-135G-A2-400-40-4,Competitor3,67.3
PO-135G-A2-400-40-2,Competitor3,90.2
PO-135G-A3-400-40-4,Competitor3,39.82
PO-135G-A3-400-40-2,Competitor3,62.72
PO-135G-A4-400-40-4,Competitor3,36.8
PO-135G-A4-400-40-2,Competitor3,59.7
PO-135G-B1-400-40-4,Competitor3,137.64
PO-135G-B1-400-40-2,Competitor3,197.89
PO-135G-B2-400-40-4,Competitor3,82.16
PO-135G-B2-400-40-2,Competitor3,105.06
PO-135G-A0-4500-40-4,Competitor3,1640.19
PO-135G-A1-4500-40-4,Competitor3,577.36
PO-135G-A1-4500-40-2,Competitor3,689.91
PO-135G-A2-4500-40-4,Competitor3,304.36
PO-135G-A2-4500-40-2,Competitor3,364.7
PO-135G-A3-4500-40-4,Competitor3,165.29
PO-135G-A3-4500-40-2,Competitor3,197.96
PO-135G-A4-4500-40-4,Competitor3,92.75
PO-135G-A4-4500-40-2,Competitor3,115.66
PO-135G-B1-4500-40-4,Competitor3,711.21
PO-135G-B1-4500-40-2,Competitor3,854.13
PO-135G-B2-4500-40-4,Competitor3,392.12
PO-135G-B2-4500-40-2,Competitor3,466.64
PO-135G-A1-450-40-4,Competitor3,125.29
PO-135G-A1-450-40-2,Competitor3,153.39
PO-135G-A2-450-40-4,Competitor3,69.07
PO-135G-A2-450-40-2,Competitor3,91.98
PO-135G-A3-450-40-4,Competitor3,40.73
PO-135G-A3-450-40-2,Competitor3,63.64
PO-135G-A4-450-40-4,Competitor3,37.61
PO-135G-A4-450-40-2,Competitor3,60.52
PO-135G-B1-450-40-4,Competitor3,142.56
PO-135G-B1-450-40-2,Competitor3,198.54
PO-135G-B2-450-40-4,Competitor3,84.7
PO-135G-B2-450-40-2,Competitor3,107.61
PO-135G-A0-5000-40-4,Competitor3,1645.91
PO-135G-A1-5000-40-4,Competitor3,633.43
PO-135G-A1-5000-40-2,Competitor3,757.93
PO-135G-A2-5000-40-4,Competitor3,333.53
PO-135G-A2-5000-40-2,Competitor3,400.18
PO-135G-A3-5000-40-4,Competitor3,180.74
PO-135G-A3-5000-40-2,Competitor3,216.69
PO-135G-A4-5000-40-4,Competitor3,98.32
PO-135G-A4-5000-40-2,Competitor3,121.22
PO-135G-B1-5000-40-4,Competitor3,781.68
PO-135G-B1-5000-40-2,Competitor3,931.93
PO-135G-B2-5000-40-4,Competitor3,430.23
PO-135G-B2-5000-40-2,Competitor3,512.63
PO-135G-A0-500-40-4,Competitor3,384.95
PO-135G-A1-500-40-4,Competitor3,128.78
PO-135G-A1-500-40-2,Competitor3,157.6
PO-135G-A2-500-40-4,Competitor3,70.85
PO-135G-A2-500-40-2,Competitor3,93.75
PO-135G-A3-500-40-4,Competitor3,41.64
PO-135G-A3-500-40-2,Competitor3,64.54
PO-135G-A4-500-40-4,Competitor3,38.41
PO-135G-A4-500-40-2,Competitor3,61.31
PO-135G-B1-500-40-4,Competitor3,147.49
PO-135G-B1-500-40-2,Competitor3,209.69
PO-135G-B2-500-40-4,Competitor3,87.24
PO-135G-B2-500-40-2,Competitor3,110.14
PO-135G-A0-50-40-4,Competitor3,261.14
PO-135G-A1-50-40-4,Competitor3,86.8
PO-135G-A1-50-40-2,Competitor3,109.7
PO-135G-A2-50-40-4,Competitor3,40.94
PO-135G-A2-50-40-2,Competitor3,63.84
PO-135G-A3-50-40-4,Competitor3,30.27
PO-135G-A3-50-40-2,Competitor3,53.17
PO-135G-A4-50-40-4,Competitor3,30.23
PO-135G-A4-50-40-2,Competitor3,53.13
PO-135G-B1-50-40-4,Competitor3,92.55
PO-135G-B1-50-40-2,Competitor3,144.91
PO-135G-B2-50-40-4,Competitor3,58.04
PO-135G-B2-50-40-2,Competitor3,80.94
PO-135G-A0-5500-40-9,Competitor3,1794.69
PO-135G-A1-5500-40-5,Competitor3,689.5
PO-135G-A1-5500-40-3,Competitor3,754.79
PO-135G-A1-5500-40-2,Competitor3,825.96
PO-135G-A2-5500-40-5,Competitor3,362.71
PO-135G-A2-5500-40-3,Competitor3,397.58
PO-135G-A2-5500-40-2,Competitor3,435.64
PO-135G-A3-5500-40-5,Competitor3,196.2
PO-135G-A3-5500-40-3,Competitor3,214.96
PO-135G-A3-5500-40-2,Competitor3,235.47
PO-135G-A4-5500-40-5,Competitor3,106.29
PO-135G-A4-5500-40-3,Competitor3,118.5
PO-135G-A4-5500-40-2,Competitor3,129.67
PO-135G-B1-5500-40-6,Competitor3,852.14
PO-135G-B1-5500-40-4,Competitor3,1010.21
PO-135G-B2-5500-40-5,Competitor3,468.33
PO-135G-B2-5500-40-3,Competitor3,511.51
PO-135G-B2-5500-40-2,Competitor3,558.59
PO-135G-A1-550-40-5,Competitor3,142.87
PO-135G-A1-550-40-3,Competitor3,158.13
PO-135G-A1-550-40-2,Competitor3,174.76
PO-135G-A2-550-40-5,Competitor3,78.36
PO-135G-A2-550-40-3,Competitor3,88.17
PO-135G-A2-550-40-2,Competitor3,101.27
PO-135G-A3-550-40-5,Competitor3,45.73
PO-135G-A3-550-40-3,Competitor3,55.54
PO-135G-A3-550-40-2,Competitor3,68.64
PO-135G-A4-550-40-5,Competitor3,39.21
PO-135G-A4-550-40-3,Competitor3,49.02
PO-135G-A4-550-40-2,Competitor3,62.12
PO-135G-B1-550-40-6,Competitor3,163.03
PO-135G-B1-550-40-4,Competitor3,211.31
PO-135G-B2-550-40-5,Competitor3,96.15
PO-135G-B2-550-40-3,Competitor3,106.37
PO-135G-B2-550-40-2,Competitor3,119.06
PO-135G-A0-6000-40-9,Competitor3,2035.02
PO-135G-A1-6000-40-5,Competitor3,745.57
PO-135G-A1-6000-40-3,Competitor3,816.55
PO-135G-A1-6000-40-2,Competitor3,894.01
PO-135G-A2-6000-40-5,Competitor3,391.9
PO-135G-A2-6000-40-3,Competitor3,429.82
PO-135G-A2-6000-40-2,Competitor3,471.1
PO-135G-A3-6000-40-5,Competitor3,211.66
PO-135G-A3-6000-40-3,Competitor3,232
PO-135G-A3-6000-40-2,Competitor3,254.2
PO-135G-A4-6000-40-5,Competitor3,114.28
PO-135G-A4-6000-40-3,Competitor3,127.36
PO-135G-A4-6000-40-2,Competitor3,139.31
PO-135G-B1-6000-40-6,Competitor3,922.61
PO-135G-B1-6000-40-4,Competitor3,1090.97
PO-135G-B2-6000-40-5,Competitor3,506.45
PO-135G-B2-6000-40-3,Competitor3,553.37
PO-135G-B2-6000-40-2,Competitor3,604.61
PO-135G-A0-600-40-9,Competitor3,444.25
PO-135G-A1-600-40-5,Competitor3,146.35
PO-135G-A1-600-40-3,Competitor3,161.95
PO-135G-A1-600-40-2,Competitor3,178.98
PO-135G-A2-600-40-5,Competitor3,80.12
PO-135G-A2-600-40-3,Competitor3,89.92
PO-135G-A2-600-40-2,Competitor3,103.03
PO-135G-A3-600-40-5,Competitor3,46.64
PO-135G-A3-600-40-3,Competitor3,56.44
PO-135G-A3-600-40-2,Competitor3,69.55
PO-135G-A4-600-40-5,Competitor3,40.01
PO-135G-A4-600-40-3,Competitor3,49.81
PO-135G-A4-600-40-2,Competitor3,62.92
PO-135G-B1-600-40-6,Competitor3,167.94
PO-135G-B1-600-40-4,Competitor3,220.62
PO-135G-B2-600-40-5,Competitor3,98.69
PO-135G-B2-600-40-3,Competitor3,109.15
PO-135G-B2-600-40-2,Competitor3,121.6
PO-135G-A0-6500-40-9,Competitor3,2138.02
PO-135G-A1-6500-40-5,Competitor3,801.65
PO-135G-A1-6500-40-3,Competitor3,878.35
PO-135G-A1-6500-40-2,Competitor3,962.07
PO-135G-A2-6500-40-5,Competitor3,421.09
PO-135G-A2-6500-40-3,Competitor3,461.98
PO-135G-A2-6500-40-2,Competitor3,506.57
PO-135G-A3-6500-40-5,Competitor3,227.12
PO-135G-A3-6500-40-3,Competitor3,249.03
PO-135G-A3-6500-40-2,Competitor3,272.95
PO-135G-A4-6500-40-5,Competitor3,122.26
PO-135G-A4-6500-40-3,Competitor3,136.18
PO-135G-A4-6500-40-2,Competitor3,148.91
PO-135G-B1-6500-40-6,Competitor3,993.07
PO-135G-B1-6500-40-4,Competitor3,1171.3
PO-135G-B2-6500-40-5,Competitor3,544.56
PO-135G-B2-6500-40-3,Competitor3,595.26
PO-135G-B2-6500-40-2,Competitor3,650.58
PO-135G-A1-650-40-5,Competitor3,149.84
PO-135G-A1-650-40-3,Competitor3,165.8
PO-135G-A1-650-40-2,Competitor3,183.2
PO-135G-A2-650-40-5,Competitor3,81.91
PO-135G-A2-650-40-3,Competitor3,91.71
PO-135G-A2-650-40-2,Competitor3,104.8
PO-135G-A3-650-40-5,Competitor3,47.54
PO-135G-A3-650-40-3,Competitor3,57.35
PO-135G-A3-650-40-2,Competitor3,70.44
PO-135G-A4-650-40-5,Competitor3,40.81
PO-135G-A4-650-40-3,Competitor3,50.62
PO-135G-A4-650-40-2,Competitor3,63.71
PO-135G-B1-650-40-6,Competitor3,172.87
PO-135G-B1-650-40-4,Competitor3,229.94
PO-135G-B2-650-40-5,Competitor3,101.22
PO-135G-B2-650-40-3,Competitor3,111.92
PO-135G-B2-650-40-2,Competitor3,124.12
PO-135G-A0-7000-40-9,Competitor3,2389.81
PO-135G-A1-7000-40-5,Competitor3,857.72
PO-135G-A1-7000-40-3,Competitor3,940.18
PO-135G-A1-7000-40-2,Competitor3,1030.06
PO-135G-A2-7000-40-5,Competitor3,450.29
PO-135G-A2-7000-40-3,Competitor3,494.18
PO-135G-A2-7000-40-2,Competitor3,542.07
PO-135G-A3-7000-40-5,Competitor3,242.57
PO-135G-A3-7000-40-3,Competitor3,266.09
PO-135G-A3-7000-40-2,Competitor3,291.71
PO-135G-A4-7000-40-5,Competitor3,130.23
PO-135G-A4-7000-40-3,Competitor3,145
PO-135G-A4-7000-40-2,Competitor3,158.58
PO-135G-B1-7000-40-6,Competitor3,1063.52
PO-135G-B1-7000-40-4,Competitor3,1251.19
PO-135G-B2-7000-40-5,Competitor3,582.66
PO-135G-B2-7000-40-3,Competitor3,637.12
PO-135G-B2-7000-40-2,Competitor3,696.55
PO-135G-A0-700-40-9,Competitor3,449.97
PO-135G-A1-700-40-5,Competitor3,153.34
PO-135G-A1-700-40-3,Competitor3,169.64
PO-135G-A1-700-40-2,Competitor3,187.42
PO-135G-A2-700-40-5,Competitor3,83.67
PO-135G-A2-700-40-3,Competitor3,93.47
PO-135G-A2-700-40-2,Competitor3,106.57
PO-135G-A3-700-40-5,Competitor3,48.45
PO-135G-A3-700-40-3,Competitor3,58.25
PO-135G-A3-700-40-2,Competitor3,71.35
PO-135G-A4-700-40-5,Competitor3,41.63
PO-135G-A4-700-40-3,Competitor3,51.44
PO-135G-A4-700-40-2,Competitor3,64.53
PO-135G-B1-700-40-6,Competitor3,177.8
PO-135G-B1-700-40-4,Competitor3,239.27
PO-135G-B2-700-40-5,Competitor3,103.75
PO-135G-B2-700-40-3,Competitor3,114.7
PO-135G-B2-700-40-2,Competitor3,126.65
PO-135G-A0-7500-40-9,Competitor3,2481.35
PO-135G-A1-7500-40-5,Competitor3,913.8
PO-135G-A1-7500-40-3,Competitor3,1001.93
PO-135G-A1-7500-40-2,Competitor3,1098.08
PO-135G-A2-7500-40-5,Competitor3,479.47
PO-135G-A2-7500-40-3,Competitor3,526.35
PO-135G-A2-7500-40-2,Competitor3,577.58
PO-135G-A3-7500-40-5,Competitor3,258.03
PO-135G-A3-7500-40-3,Competitor3,283.08
PO-135G-A3-7500-40-2,Competitor3,310.46
PO-135G-A4-7500-40-5,Competitor3,138.22
PO-135G-A4-7500-40-3,Competitor3,153.9
PO-135G-A4-7500-40-2,Competitor3,168.22
PO-135G-B1-7500-40-6,Competitor3,1134
PO-135G-B1-7500-40-4,Competitor3,1330.65
PO-135G-B2-7500-40-5,Competitor3,620.76
PO-135G-B2-7500-40-3,Competitor3,678.96
PO-135G-B2-7500-40-2,Competitor3,742.49
PO-135G-A0-750-40-4,Competitor3,453.41
PO-135G-A1-750-40-4,Competitor3,156.81
PO-135G-A1-750-40-2,Competitor3,191.61
PO-135G-A2-750-40-4,Competitor3,85.44
PO-135G-A2-750-40-2,Competitor3,108.34
PO-135G-A3-750-40-4,Competitor3,49.37
PO-135G-A3-750-40-2,Competitor3,72.27
PO-135G-A4-750-40-4,Competitor3,42.43
PO-135G-A4-750-40-2,Competitor3,65.33
PO-135G-B1-750-40-4,Competitor3,182.71
PO-135G-B1-750-40-2,Competitor3,248.56
PO-135G-B2-750-40-4,Competitor3,106.29
PO-135G-B2-750-40-2,Competitor3,129.67
PO-135G-A0-8000-40-9,Competitor3,2653.02
PO-135G-A1-8000-40-5,Competitor3,969.87
PO-135G-A1-8000-40-3,Competitor3,1063.71
PO-135G-A1-8000-40-2,Competitor3,1166.12
PO-135G-A2-8000-40-5,Competitor3,508.65
PO-135G-A2-8000-40-3,Competitor3,558.57
PO-135G-A2-8000-40-2,Competitor3,613.05
PO-135G-A3-8000-40-5,Competitor3,273.48
PO-135G-A3-8000-40-3,Competitor3,300.12
PO-135G-A3-8000-40-2,Competitor3,329.24
PO-135G-A4-8000-40-5,Competitor3,146.2
PO-135G-A4-8000-40-3,Competitor3,162.68
PO-135G-A4-8000-40-2,Competitor3,177.8
PO-135G-B1-8000-40-6,Competitor3,1204.46
PO-135G-B1-8000-40-4,Competitor3,1409.74
PO-135G-B2-8000-40-5,Competitor3,658.88
PO-135G-B2-8000-40-3,Competitor3,720.88
PO-135G-B2-8000-40-2,Competitor3,788.48
PO-135G-A0-800-40-9,Competitor3,455.7
PO-135G-A1-800-40-5,Competitor3,170.91
PO-135G-A1-800-40-3,Competitor3,189.03
PO-135G-A1-800-40-2,Competitor3,208.79
PO-135G-A2-800-40-5,Competitor3,92.95
PO-135G-A2-800-40-3,Competitor3,103.07
PO-135G-A2-800-40-2,Competitor3,115.86
PO-135G-A3-800-40-5,Competitor3,53.46
PO-135G-A3-800-40-3,Competitor3,63.27
PO-135G-A3-800-40-2,Competitor3,76.37
PO-135G-A4-800-40-5,Competitor3,43.23
PO-135G-A4-800-40-3,Competitor3,53.03
PO-135G-A4-800-40-2,Competitor3,66.14
PO-135G-B1-800-40-6,Competitor3,198.26
PO-135G-B1-800-40-4,Competitor3,252.79
PO-135G-B2-800-40-5,Competitor3,115.2
PO-135G-B2-800-40-3,Competitor3,127.31
PO-135G-B2-800-40-2,Competitor3,140.51
PO-135G-A0-8500-40-9,Competitor3,2824.69
PO-135G-A1-8500-40-5,Competitor3,1025.94
PO-135G-A1-8500-40-3,Competitor3,1125.56
PO-135G-A1-8500-40-2,Competitor3,1234.19
PO-135G-A2-8500-40-5,Competitor3,537.85
PO-135G-A2-8500-40-3,Competitor3,590.81
PO-135G-A2-8500-40-2,Competitor3,648.52
PO-135G-A3-8500-40-5,Competitor3,288.94
PO-135G-A3-8500-40-3,Competitor3,317.16
PO-135G-A3-8500-40-2,Competitor3,347.93
PO-135G-A4-8500-40-5,Competitor3,154.17
PO-135G-A4-8500-40-3,Competitor3,171.51
PO-135G-A4-8500-40-2,Competitor3,187.49
PO-135G-B1-8500-40-6,Competitor3,1274.93
PO-135G-B1-8500-40-4,Competitor3,1488.28
PO-135G-B2-8500-40-5,Competitor3,696.99
PO-135G-B2-8500-40-3,Competitor3,762.7
PO-135G-B2-8500-40-2,Competitor3,834.44
PO-135G-A1-850-40-5,Competitor3,174.39
PO-135G-A1-850-40-3,Competitor3,192.86
PO-135G-A1-850-40-2,Competitor3,212.99
PO-135G-A2-850-40-5,Competitor3,94.72
PO-135G-A2-850-40-3,Competitor3,105.02
PO-135G-A2-850-40-2,Competitor3,117.62
PO-135G-A3-850-40-5,Competitor3,54.37
PO-135G-A3-850-40-3,Competitor3,64.18
PO-135G-A3-850-40-2,Competitor3,77.27
PO-135G-A4-850-40-5,Competitor3,44.03
PO-135G-A4-850-40-3,Competitor3,53.84
PO-135G-A4-850-40-2,Competitor3,66.93
